Month,Hour,Zone_CAPITL,Zone_CENTRL,Zone_DUNWOD,Zone_GENESE,Zone_HUD VL,Zone_LONGIL,Zone_MHK VL,Zone_MILLWD,Zone_N.Y.C.,Zone_NORTH,Zone_WEST,RTD Actual Load
3,6,True,False,False,False,False,False,False,False,False,False,False,1269.8113677835051
3,7,False,False,False,False,False,False,False,False,False,False,True,1724.136488031915
3,7,False,False,False,False,False,False,False,False,False,True,False,736.5618585106383
3,7,False,False,False,False,False,False,False,False,True,False,False,5106.765372074468
3,7,False,False,False,False,False,False,False,True,False,False,False,319.6309039893617
3,7,False,False,False,False,False,False,True,False,False,False,False,922.471007180851
3,7,False,False,False,False,False,True,False,False,False,False,False,2024.3854335106382
3,7,False,False,False,False,True,False,False,False,False,False,False,1063.4902396276595
3,7,False,False,False,True,False,False,False,False,False,False,False,1129.4955593085106
3,7,False,False,True,False,False,False,False,False,False,False,False,598.9843622340426
3,7,False,True,False,False,False,False,False,False,False,False,False,1873.641910638298
3,7,True,False,False,False,False,False,False,False,False,False,False,1326.9292180851064
3,8,False,False,False,False,False,False,False,False,False,False,True,1746.8599188481674
3,8,False,False,False,False,False,False,False,False,False,True,False,728.1450989528796
3,8,False,False,False,False,False,False,False,False,True,False,False,5357.326602617801
3,8,False,False,False,False,False,False,False,True,False,False,False,319.7413157068063
3,8,False,False,False,False,False,False,True,False,False,False,False,900.9653193717277
3,8,False,False,False,False,False,True,False,False,False,False,False,2023.041308115183
3,8,False,False,False,False,True,False,False,False,False,False,False,1044.2704565445026
3,8,False,False,False,True,False,False,False,False,False,False,False,1133.2051219895288
3,8,False,False,True,False,False,False,False,False,False,False,False,611.2754871727749
3,8,False,True,False,False,False,False,False,False,False,False,False,1855.5607732984292
3,8,True,False,False,False,False,False,False,False,False,False,False,1316.591457068063
3,9,False,False,False,False,False,False,False,False,False,False,True,1745.813523076923
3,9,False,False,False,False,False,False,False,False,False,True,False,720.35841
3,9,False,False,False,False,False,False,False,False,True,False,False,5515.296125384616
3,9,False,False,False,False,False,False,False,True,False,False,False,314.33069128205125
3,9,False,False,False,False,False,False,True,False,False,False,False,865.6629323076922
3,9,False,False,False,False,False,True,False,False,False,False,False,1975.1568794871794
3,9,False,False,False,False,True,False,False,False,False,False,False,995.8984228205128
3,9,False,False,False,True,False,False,False,False,False,False,False,1105.469672051282
3,9,False,False,True,False,False,False,False,False,False,False,False,610.9265702564103
3,9,False,True,False,False,False,False,False,False,False,False,False,1800.8641107692308
3,9,True,False,False,False,False,False,False,False,False,False,False,1271.6611241025641
3,10,False,False,False,False,False,False,False,False,False,False,True,1738.119373385013
3,10,False,False,False,False,False,False,False,False,False,True,False,716.9074467700259
3,10,False,False,False,False,False,False,False,False,True,False,False,5555.228735142119
3,10,False,False,False,False,False,False,False,True,False,False,False,310.6064635658915
3,10,False,False,False,False,False,False,True,False,False,False,False,832.3634408268733
3,10,False,False,False,False,False,True,False,False,False,False,False,1900.515007751938
3,10,False,False,False,False,True,False,False,False,False,False,False,941.4593798449613
3,10,False,False,False,True,False,False,False,False,False,False,False,1078.6209255813953
3,10,False,False,True,False,False,False,False,False,False,False,False,605.620869767442
3,10,False,True,False,False,False,False,False,False,False,False,False,1754.9625764857883
3,10,True,False,False,False,False,False,False,False,False,False,False,1227.6192056847547
3,11,False,False,False,False,False,False,False,False,False,False,True,1721.4640157894737
3,11,False,False,False,False,False,False,False,False,False,True,False,707.7628042105264
3,11,False,False,False,False,False,False,False,False,True,False,False,5561.464932368422
3,11,False,False,False,False,False,False,False,True,False,False,False,300.8978805263158
3,11,False,False,False,False,False,False,True,False,False,False,False,807.6844126315789
3,11,False,False,False,False,False,True,False,False,False,False,False,1840.6222513157895
3,11,False,False,False,False,True,False,False,False,False,False,False,899.0382515789473
3,11,False,False,False,True,False,False,False,False,False,False,False,1054.9019839473685
3,11,False,False,True,False,False,False,False,False,False,False,False,594.0190634210527
3,11,False,True,False,False,False,False,False,False,False,False,False,1719.6193531578947
3,11,True,False,False,False,False,False,False,False,False,False,False,1188.9711110526316
3,12,False,False,False,False,False,False,False,False,False,False,True,1701.155149614396
3,12,False,False,False,False,False,False,False,False,False,True,False,704.0417642673522
3,12,False,False,False,False,False,False,False,False,True,False,False,5568.113995372751
3,12,False,False,False,False,False,False,False,True,False,False,False,293.44671285347044
3,12,False,False,False,False,False,False,True,False,False,False,False,793.1611917737789
3,12,False,False,False,False,False,True,False,False,False,False,False,1795.1736879177379
3,12,False,False,False,False,True,False,False,False,False,False,False,882.4578136246787
3,12,False,False,False,True,False,False,False,False,False,False,False,1031.150911311054
3,12,False,False,True,False,False,False,False,False,False,False,False,589.508315681234
3,12,False,True,False,False,False,False,False,False,False,False,False,1695.3017938303342
3,12,True,False,False,False,False,False,False,False,False,False,False,1168.5294187660668
3,13,False,False,False,False,False,False,False,False,False,False,True,1693.823568298969
3,13,False,False,False,False,False,False,False,False,False,True,False,696.9621497422681
3,13,False,False,False,False,False,False,False,False,True,False,False,5547.316826804124
3,13,False,False,False,False,False,False,False,True,False,False,False,288.04235463917524
3,13,False,False,False,False,False,False,True,False,False,False,False,785.2598358247423
3,13,False,False,False,False,False,True,False,False,False,False,False,1794.7527337628867
3,13,False,False,False,False,True,False,False,False,False,False,False,872.5403030927836
3,13,False,False,False,True,False,False,False,False,False,False,False,1014.8371595360825
3,13,False,False,True,False,False,False,False,False,False,False,False,583.8427072164948
3,13,False,True,False,False,False,False,False,False,False,False,False,1672.4468835051548
3,13,True,False,False,False,False,False,False,False,False,False,False,1168.4374603092783
3,14,False,False,False,False,False,False,False,False,False,False,True,1672.6682469072166
3,14,False,False,False,False,False,False,False,False,False,True,False,693.3721273195875
3,14,False,False,False,False,False,False,False,False,True,False,False,5525.546435309278
3,14,False,False,False,False,False,False,False,True,False,False,False,284.94529948453606
3,14,False,False,False,False,False,False,True,False,False,False,False,771.8854932989691
3,14,False,False,False,False,False,True,False,False,False,False,False,1814.5507139175259
3,14,False,False,False,False,True,False,False,False,False,False,False,884.5124729381444
3,14,False,False,False,True,False,False,False,False,False,False,False,999.4219335051546
3,14,False,False,True,False,False,False,False,False,False,False,False,580.9528567010309
3,14,False,True,False,False,False,False,False,False,False,False,False,1656.744531958763
3,14,True,False,False,False,False,False,False,False,False,False,False,1170.8496597938145
3,15,False,False,False,False,False,False,False,False,False,False,True,1663.4588140259739
3,15,False,False,False,False,False,False,False,False,False,True,False,700.4290342857144
3,15,False,False,False,False,False,False,False,False,True,False,False,5534.5929901298705
3,15,False,False,False,False,False,False,False,True,False,False,False,288.86648
3,15,False,False,False,False,False,False,True,False,False,False,False,772.3014651948052
3,15,False,False,False,False,False,True,False,False,False,False,False,1888.504225974026
3,15,False,False,False,False,True,False,False,False,False,False,False,909.8586828571429
3,15,False,False,False,True,False,False,False,False,False,False,False,1006.5310062337662
3,15,False,False,True,False,False,False,False,False,False,False,False,588.480709090909
3,15,False,True,False,False,False,False,False,False,False,False,False,1668.0339651948052
3,15,True,False,False,False,False,False,False,False,False,False,False,1183.6684836363636
3,16,False,False,False,False,False,False,False,False,False,False,True,1670.420133766234
3,16,False,False,False,False,False,False,False,False,False,True,False,704.9723979220779
3,16,False,False,False,False,False,False,False,False,True,False,False,5568.5372992207795
3,16,False,False,False,False,False,False,False,True,False,False,False,297.18327922077924
3,16,False,False,False,False,False,False,True,False,False,False,False,804.0206563636365
3,16,False,False,False,False,False,True,False,False,False,False,False,1974.0767083116882
3,16,False,False,False,False,True,False,False,False,False,False,False,963.3127467532466
3,16,False,False,False,True,False,False,False,False,False,False,False,1036.957393246753
3,16,False,False,True,False,False,False,False,False,False,False,False,598.8896607792208
3,16,False,True,False,False,False,False,False,False,False,False,False,1706.875214805195
3,16,True,False,False,False,False,False,False,False,False,False,False,1235.2926101298701
3,17,False,False,False,False,False,False,False,False,False,False,True,1699.3426028720626
3,17,False,False,False,False,False,False,False,False,False,True,False,717.6476441253263
3,17,False,False,False,False,False,False,False,False,True,False,False,5636.660823498694
3,17,False,False,False,False,False,False,False,True,False,False,False,315.6975224543081
3,17,False,False,False,False,False,False,True,False,False,False,False,862.7050673629243
3,17,False,False,False,False,False,True,False,False,False,False,False,2121.7657208877285
3,17,False,False,False,False,True,False,False,False,False,False,False,1044.3416741514359
3,17,False,False,False,True,False,False,False,False,False,False,False,1092.3672845953001
3,17,False,False,True,False,False,False,False,False,False,False,False,622.9391872062663
3,17,False,True,False,False,False,False,False,False,False,False,False,1786.7805276762401
3,17,True,False,False,False,False,False,False,False,False,False,False,1321.9511963446475
3,18,False,False,False,False,False,False,False,False,False,False,True,1737.1742606770833
3,18,False,False,False,False,False,False,False,False,False,True,False,731.9791447916667
3,18,False,False,False,False,False,False,False,False,True,False,False,5636.009235677084
3,18,False,False,False,False,False,False,False,True,False,False,False,333.92320182291667
3,18,False,False,False,False,False,False,True,False,False,False,False,921.9183807291666
3,18,False,False,False,False,False,True,False,False,False,False,False,2258.0111705729164
3,18,False,False,False,False,True,False,False,False,False,False,False,1118.8660619791667
3,18,False,False,False,True,False,False,False,False,False,False,False,1146.9717731770834
3,18,False,False,True,False,False,False,False,False,False,False,False,643.2178927083334
3,18,False,True,False,False,False,False,False,False,False,False,False,1863.9061036458334
3,18,True,False,False,False,False,False,False,False,False,False,False,1387.5121580729167
3,19,False,False,False,False,False,False,False,False,False,False,True,1768.5177167958657
3,19,False,False,False,False,False,False,False,False,False,True,False,733.8639131782945
3,19,False,False,False,False,False,False,False,False,True,False,False,5622.854971834626
3,19,False,False,False,False,False,False,False,True,False,False,False,342.66726821705424
3,19,False,False,False,False,False,False,True,False,False,False,False,952.369226614987
3,19,False,False,False,False,False,True,False,False,False,False,False,2322.979572609819
3,19,False,False,False,False,True,False,False,False,False,False,False,1157.3500519379845
3,19,False,False,False,True,False,False,False,False,False,False,False,1176.926300258398
3,19,False,False,True,False,False,False,False,False,False,False,False,655.1842935400516
3,19,False,True,False,False,False,False,False,False,False,False,False,1907.308811111111
3,19,True,False,False,False,False,False,False,False,False,False,False,1413.6828372093023
3,20,False,False,False,False,False,False,False,False,False,False,True,1771.796727559055
3,20,False,False,False,False,False,False,False,False,False,True,False,731.360751968504
3,20,False,False,False,False,False,False,False,False,True,False,False,5520.6444188976375
3,20,False,False,False,False,False,False,False,True,False,False,False,338.42470183727033
3,20,False,False,False,False,False,False,True,False,False,False,False,944.6867212598426
3,20,False,False,False,False,False,True,False,False,False,False,False,2297.722627296588
3,20,False,False,False,False,True,False,False,False,False,False,False,1149.5570593175853
3,20,False,False,False,True,False,False,False,False,False,False,False,1167.9956902887138
3,20,False,False,True,False,False,False,False,False,False,False,False,646.082804199475
3,20,False,True,False,False,False,False,False,False,False,False,False,1890.2979406824147
3,20,True,False,False,False,False,False,False,False,False,False,False,1389.6070173228345
3,21,False,False,False,False,False,False,False,False,False,False,True,1728.0996571788412
3,21,False,False,False,False,False,False,False,False,False,True,False,717.7972856423174
3,21,False,False,False,False,False,False,False,False,True,False,False,5339.343028211587
3,21,False,False,False,False,False,False,False,True,False,False,False,325.38367959697734
3,21,False,False,False,False,False,False,True,False,False,False,False,907.07670302267
3,21,False,False,False,False,False,True,False,False,False,False,False,2189.612480100756
3,21,False,False,False,False,True,False,False,False,False,False,False,1106.288850629723
3,21,False,False,False,True,False,False,False,False,False,False,False,1120.9469100755668
3,21,False,False,True,False,False,False,False,False,False,False,False,619.6693468513854
3,21,False,True,False,False,False,False,False,False,False,False,False,1815.8747534005036
3,21,True,False,False,False,False,False,False,False,False,False,False,1326.0707083123425
3,22,False,False,False,False,False,False,False,False,False,False,True,1664.243384224599
3,22,False,False,False,False,False,False,False,False,False,True,False,704.5978647058823
3,22,False,False,False,False,False,False,False,False,True,False,False,5097.390723262032
3,22,False,False,False,False,False,False,False,True,False,False,False,304.12412139037434
3,22,False,False,False,False,False,False,True,False,False,False,False,858.8337013368985
3,22,False,False,False,False,False,True,False,False,False,False,False,2045.9117291443852
3,22,False,False,False,False,True,False,False,False,False,False,False,1049.9422053475935
3,22,False,False,False,True,False,False,False,False,False,False,False,1060.647900802139
3,22,False,False,True,False,False,False,False,False,False,False,False,586.7414540106952
3,22,False,True,False,False,False,False,False,False,False,False,False,1730.4315997326203
3,22,True,False,False,False,False,False,False,False,False,False,False,1253.3594042780749
3,23,False,False,False,False,False,False,False,False,False,False,True,1600.4080634920635
3,23,False,False,False,False,False,False,False,False,False,True,False,686.1820415343915
3,23,False,False,False,False,False,False,False,False,True,False,False,4809.250602645503
3,23,False,False,False,False,False,False,False,True,False,False,False,278.86787433862435
3,23,False,False,False,False,False,False,True,False,False,False,False,801.9481312169312
3,23,False,False,False,False,False,True,False,False,False,False,False,1898.141043121693
3,23,False,False,False,False,True,False,False,False,False,False,False,984.7631388888889
3,23,False,False,False,True,False,False,False,False,False,False,False,1002.4608211640212
3,23,False,False,True,False,False,False,False,False,False,False,False,547.0264785714286
3,23,False,True,False,False,False,False,False,False,False,False,False,1645.4195
3,23,True,False,False,False,False,False,False,False,False,False,False,1185.6179796296296
4,0,False,False,False,False,False,False,False,False,False,False,True,1396.4209451871657
4,0,False,False,False,False,False,False,False,False,False,True,False,611.9645834224599
4,0,False,False,False,False,False,False,False,False,True,False,False,4366.293224064171
4,0,False,False,False,False,False,False,False,True,False,False,False,237.2591229946524
4,0,False,False,False,False,False,False,True,False,False,False,False,643.7120165775401
4,0,False,False,False,False,False,True,False,False,False,False,False,1647.1206085561496
4,0,False,False,False,False,True,False,False,False,False,False,False,850.3049446524064
4,0,False,False,False,True,False,False,False,False,False,False,False,871.4579689839572
4,0,False,False,True,False,False,False,False,False,False,False,False,469.45943208556145
4,0,False,True,False,False,False,False,False,False,False,False,False,1393.3768874331552
4,0,True,False,False,False,False,False,False,False,False,False,False,1009.5335540106952
4,1,False,False,False,False,False,False,False,False,False,False,True,1362.7275748618783
4,1,False,False,False,False,False,False,False,False,False,True,False,608.3272571823205
4,1,False,False,False,False,False,False,False,False,True,False,False,4167.97906160221
4,1,False,False,False,False,False,False,False,True,False,False,False,227.44255773480663
4,1,False,False,False,False,False,False,True,False,False,False,False,626.0901254143646
4,1,False,False,False,False,False,True,False,False,False,False,False,1562.0932839779005
4,1,False,False,False,False,True,False,False,False,False,False,False,816.0781770718232
4,1,False,False,False,True,False,False,False,False,False,False,False,845.3653762430939
4,1,False,False,True,False,False,False,False,False,False,False,False,448.58335718232047
4,1,False,True,False,False,False,False,False,False,False,False,False,1361.155676243094
4,1,True,False,False,False,False,False,False,False,False,False,False,976.4830273480663
4,2,False,False,False,False,False,False,False,False,False,False,True,1347.5342346994537
4,2,False,False,False,False,False,False,False,False,False,True,False,605.6743887978141
4,2,False,False,False,False,False,False,False,False,True,False,False,4041.3265155737704
4,2,False,False,False,False,False,False,False,True,False,False,False,221.64910928961746
4,2,False,False,False,False,False,False,True,False,False,False,False,616.536587431694
4,2,False,False,False,False,False,True,False,False,False,False,False,1515.4118513661201
4,2,False,False,False,False,True,False,False,False,False,False,False,796.340099726776
4,2,False,False,False,True,False,False,False,False,False,False,False,831.3850420765027
4,2,False,False,True,False,False,False,False,False,False,False,False,435.1303729508197
4,2,False,True,False,False,False,False,False,False,False,False,False,1343.8417535519125
4,2,True,False,False,False,False,False,False,False,False,False,False,959.9001926229508
4,3,False,False,False,False,False,False,False,False,False,False,True,1344.2119054945056
4,3,False,False,False,False,False,False,False,False,False,True,False,604.9519145604396
4,3,False,False,False,False,False,False,False,False,True,False,False,3963.526121703297
4,3,False,False,False,False,False,False,False,True,False,False,False,219.9341876373626
4,3,False,False,False,False,False,False,True,False,False,False,False,616.293510989011
4,3,False,False,False,False,False,True,False,False,False,False,False,1489.8487214285715
4,3,False,False,False,False,True,False,False,False,False,False,False,788.0264318681319
4,3,False,False,False,True,False,False,False,False,False,False,False,826.7769947802198
4,3,False,False,True,False,False,False,False,False,False,False,False,427.37984065934063
4,3,False,True,False,False,False,False,False,False,False,False,False,1343.179407967033
4,3,True,False,False,False,False,False,False,False,False,False,False,956.9847758241758
4,4,False,False,False,False,False,False,False,False,False,False,True,1350.5764286486487
4,4,False,False,False,False,False,False,False,False,False,True,False,607.9230913513514
4,4,False,False,False,False,False,False,False,False,True,False,False,3960.174572432433
4,4,False,False,False,False,False,False,False,True,False,False,False,221.3235754054054
4,4,False,False,False,False,False,False,True,False,False,False,False,625.2487283783784
4,4,False,False,False,False,False,True,False,False,False,False,False,1504.6228427027029
4,4,False,False,False,False,True,False,False,False,False,False,False,793.3767162162162
4,4,False,False,False,True,False,False,False,False,False,False,False,836.3358862162162
4,4,False,False,True,False,False,False,False,False,False,False,False,427.30735648648647
4,4,False,True,False,False,False,False,False,False,False,False,False,1354.9615337837838
4,4,True,False,False,False,False,False,False,False,False,False,False,970.2761937837838
4,5,False,False,False,False,False,False,False,False,False,False,True,1399.3044370165746
4,5,False,False,False,False,False,False,False,False,False,True,False,619.2719607734807
4,5,False,False,False,False,False,False,False,False,True,False,False,4080.3377190607735
4,5,False,False,False,False,False,False,False,True,False,False,False,232.5670781767956
4,5,False,False,False,False,False,False,True,False,False,False,False,662.935496961326
4,5,False,False,False,False,False,True,False,False,False,False,False,1575.600249171271
4,5,False,False,False,False,True,False,False,False,False,False,False,824.6634209944751
4,5,False,False,False,True,False,False,False,False,False,False,False,876.9838538674032
4,5,False,False,True,False,False,False,False,False,False,False,False,445.4140154696132
4,5,False,True,False,False,False,False,False,False,False,False,False,1419.4568715469613
4,5,True,False,False,False,False,False,False,False,False,False,False,1018.2976229281769
4,6,False,False,False,False,False,False,False,False,False,False,True,1475.5761178082194
4,6,False,False,False,False,False,False,False,False,False,True,False,636.2553991780823
4,6,False,False,False,False,False,False,False,False,True,False,False,4374.777150410959
4,6,False,False,False,False,False,False,False,True,False,False,False,252.40115150684932
4,6,False,False,False,False,False,False,True,False,False,False,False,726.6555997260274
4,6,False,False,False,False,False,True,False,False,False,False,False,1679.8664128767123
4,6,False,False,False,False,True,False,False,False,False,False,False,881.6906030136987
4,6,False,False,False,True,False,False,False,False,False,False,False,941.0985041095892
4,6,False,False,True,False,False,False,False,False,False,False,False,480.1860350684932
4,6,False,True,False,False,False,False,False,False,False,False,False,1534.415403287671
4,6,True,False,False,False,False,False,False,False,False,False,False,1095.7925961643834
4,7,False,False,False,False,False,False,False,False,False,False,True,1528.3714989041096
4,7,False,False,False,False,False,False,False,False,False,True,False,646.7024465753425
4,7,False,False,False,False,False,False,False,False,True,False,False,4695.335946301369
4,7,False,False,False,False,False,False,False,True,False,False,False,266.35468849315066
4,7,False,False,False,False,False,False,True,False,False,False,False,749.504778630137
4,7,False,False,False,False,False,True,False,False,False,False,False,1757.8797517808218
4,7,False,False,False,False,True,False,False,False,False,False,False,914.4723591780822
4,7,False,False,False,True,False,False,False,False,False,False,False,970.8099306849315
4,7,False,False,True,False,False,False,False,False,False,False,False,513.0726008219178
4,7,False,True,False,False,False,False,False,False,False,False,False,1591.3543520547944
4,7,True,False,False,False,False,False,False,False,False,False,False,1145.9265197260274
4,8,False,False,False,False,False,False,False,False,False,False,True,1553.6000318801089
4,8,False,False,False,False,False,False,False,False,False,True,False,643.085833787466
4,8,False,False,False,False,False,False,False,False,True,False,False,4951.795864850136
4,8,False,False,False,False,False,False,False,True,False,False,False,271.1804247956403
4,8,False,False,False,False,False,False,True,False,False,False,False,719.3395629427793
4,8,False,False,False,False,False,True,False,False,False,False,False,1773.3943370572206
4,8,False,False,False,False,True,False,False,False,False,False,False,901.6646092643051
4,8,False,False,False,True,False,False,False,False,False,False,False,956.982961307902
4,8,False,False,True,False,False,False,False,False,False,False,False,529.3387931880109
4,8,False,True,False,False,False,False,False,False,False,False,False,1564.556259945504
4,8,True,False,False,False,False,False,False,False,False,False,False,1134.7973111716622
4,9,False,False,False,False,False,False,False,False,False,False,True,1549.2777994791668
4,9,False,False,False,False,False,False,False,False,False,True,False,630.3295705729166
4,9,False,False,False,False,False,False,False,False,True,False,False,5131.13347109375
4,9,False,False,False,False,False,False,False,True,False,False,False,273.3044721354167
4,9,False,False,False,False,False,False,True,False,False,False,False,682.9536770833333
4,9,False,False,False,False,False,True,False,False,False,False,False,1750.4319997395833
4,9,False,False,False,False,True,False,False,False,False,False,False,859.78038046875
4,9,False,False,False,True,False,False,False,False,False,False,False,924.2849466145834
4,9,False,False,True,False,False,False,False,False,False,False,False,538.7129729166667
4,9,False,True,False,False,False,False,False,False,False,False,False,1505.2411354166668
4,9,True,False,False,False,False,False,False,False,False,False,False,1093.1271341145832
4,10,False,False,False,False,False,False,False,False,False,False,True,1534.0897685714287
4,10,False,False,False,False,False,False,False,False,False,True,False,630.1425363636364
4,10,False,False,False,False,False,False,False,False,True,False,False,5223.8254872727275
4,10,False,False,False,False,False,False,False,True,False,False,False,271.56074
4,10,False,False,False,False,False,False,True,False,False,False,False,645.2554218181818
4,10,False,False,False,False,False,True,False,False,False,False,False,1733.4472589610389
4,10,False,False,False,False,True,False,False,False,False,False,False,832.2200075324674
4,10,False,False,False,True,False,False,False,False,False,False,False,890.6455358441558
4,10,False,False,True,False,False,False,False,False,False,False,False,540.2661472727273
4,10,False,True,False,False,False,False,False,False,False,False,False,1453.961617922078
4,10,True,False,False,False,False,False,False,False,False,False,False,1060.5856397402597
4,11,False,False,False,False,False,False,False,False,False,False,True,1522.3622411140584
4,11,False,False,False,False,False,False,False,False,False,True,False,625.6347456233422
4,11,False,False,False,False,False,False,False,False,True,False,False,5291.837524137931
4,11,False,False,False,False,False,False,False,True,False,False,False,270.33776816976126
4,11,False,False,False,False,False,False,True,False,False,False,False,627.1365867374005
4,11,False,False,False,False,False,True,False,False,False,False,False,1721.7757989389922
4,11,False,False,False,False,True,False,False,False,False,False,False,813.4156970822281
4,11,False,False,False,True,False,False,False,False,False,False,False,878.7080594164456
4,11,False,False,True,False,False,False,False,False,False,False,False,540.2665458885941
4,11,False,True,False,False,False,False,False,False,False,False,False,1419.0359159151194
4,11,True,False,False,False,False,False,False,False,False,False,False,1041.3979960212203
4,12,False,False,False,False,False,False,False,False,False,False,True,1512.542014824798
4,12,False,False,False,False,False,False,False,False,False,True,False,621.4583892183289
4,12,False,False,False,False,False,False,False,False,True,False,False,5323.10332884097
4,12,False,False,False,False,False,False,False,True,False,False,False,269.6187614555256
4,12,False,False,False,False,False,False,True,False,False,False,False,604.7823045822103
4,12,False,False,False,False,False,True,False,False,False,False,False,1707.0167530997305
4,12,False,False,False,False,True,False,False,False,False,False,False,800.4624398921833
4,12,False,False,False,True,False,False,False,False,False,False,False,863.9228161725067
4,12,False,False,True,False,False,False,False,False,False,False,False,539.6134037735849
4,12,False,True,False,False,False,False,False,False,False,False,False,1401.7277854447439
4,12,True,False,False,False,False,False,False,False,False,False,False,1018.4541929919137
4,13,False,False,False,False,False,False,False,False,False,False,True,1511.0104319892473
4,13,False,False,False,False,False,False,False,False,False,True,False,614.7025852150538
4,13,False,False,False,False,False,False,False,False,True,False,False,5332.4302247311825
4,13,False,False,False,False,False,False,False,True,False,False,False,269.6225948924731
4,13,False,False,False,False,False,False,True,False,False,False,False,600.6626693548387
4,13,False,False,False,False,False,True,False,False,False,False,False,1709.4180486559142
4,13,False,False,False,False,True,False,False,False,False,False,False,794.7418298387097
4,13,False,False,False,True,False,False,False,False,False,False,False,858.8098134408602
4,13,False,False,True,False,False,False,False,False,False,False,False,536.5196247311828
4,13,False,True,False,False,False,False,False,False,False,False,False,1394.5279583333333
4,13,True,False,False,False,False,False,False,False,False,False,False,1005.6000567204302
4,14,False,False,False,False,False,False,False,False,False,False,True,1508.685921891892
4,14,False,False,False,False,False,False,False,False,False,True,False,612.6149921621621
4,14,False,False,False,False,False,False,False,False,True,False,False,5321.986295945946
4,14,False,False,False,False,False,False,False,True,False,False,False,266.49063243243245
4,14,False,False,False,False,False,False,True,False,False,False,False,591.2470372972973
4,14,False,False,False,False,False,True,False,False,False,False,False,1706.8273905405406
4,14,False,False,False,False,True,False,False,False,False,False,False,791.3696443243243
4,14,False,False,False,True,False,False,False,False,False,False,False,862.8877927027028
4,14,False,False,True,False,False,False,False,False,False,False,False,532.048272972973
4,14,False,True,False,False,False,False,False,False,False,False,False,1395.1265186486485
4,14,True,False,False,False,False,False,False,False,False,False,False,1003.3207864864864
4,15,False,False,False,False,False,False,False,False,False,False,True,1500.221146361186
4,15,False,False,False,False,False,False,False,False,False,True,False,615.0145601078167
4,15,False,False,False,False,False,False,False,False,True,False,False,5349.558242587601
4,15,False,False,False,False,False,False,False,True,False,False,False,268.69316981132073
4,15,False,False,False,False,False,False,True,False,False,False,False,598.9006177897573
4,15,False,False,False,False,False,True,False,False,False,False,False,1749.068494070081
4,15,False,False,False,False,True,False,False,False,False,False,False,817.282071967655
4,15,False,False,False,True,False,False,False,False,False,False,False,878.3553164420485
4,15,False,False,True,False,False,False,False,False,False,False,False,537.094762264151
4,15,False,True,False,False,False,False,False,False,False,False,False,1427.075609703504
4,15,True,False,False,False,False,False,False,False,False,False,False,1031.5395258760107
4,16,False,False,False,False,False,False,False,False,False,False,True,1509.962808625337
4,16,False,False,False,False,False,False,False,False,False,True,False,624.2915668463612
4,16,False,False,False,False,False,False,False,False,True,False,False,5413.802185444743
4,16,False,False,False,False,False,False,False,True,False,False,False,276.5808921832884
4,16,False,False,False,False,False,False,True,False,False,False,False,629.1543673854447
4,16,False,False,False,False,False,True,False,False,False,False,False,1820.041446630728
4,16,False,False,False,False,True,False,False,False,False,False,False,870.0712811320756
4,16,False,False,False,True,False,False,False,False,False,False,False,899.511779245283
4,16,False,False,True,False,False,False,False,False,False,False,False,550.0742029649596
4,16,False,True,False,False,False,False,False,False,False,False,False,1469.1939121293801
4,16,True,False,False,False,False,False,False,False,False,False,False,1087.0848929919139
4,17,False,False,False,False,False,False,False,False,False,False,True,1528.9260780160857
4,17,False,False,False,False,False,False,False,False,False,True,False,637.6850884718499
4,17,False,False,False,False,False,False,False,False,True,False,False,5444.588877211796
4,17,False,False,False,False,False,False,False,True,False,False,False,288.49424638069706
4,17,False,False,False,False,False,False,True,False,False,False,False,686.2765085790885
4,17,False,False,False,False,False,True,False,False,False,False,False,1938.026363538874
4,17,False,False,False,False,True,False,False,False,False,False,False,944.3970493297587
4,17,False,False,False,True,False,False,False,False,False,False,False,943.029645308311
4,17,False,False,True,False,False,False,False,False,False,False,False,567.7371951742628
4,17,False,True,False,False,False,False,False,False,False,False,False,1537.2799844504023
4,17,True,False,False,False,False,False,False,False,False,False,False,1162.4056616621986
4,18,False,False,False,False,False,False,False,False,False,False,True,1548.0204144772117
4,18,False,False,False,False,False,False,False,False,False,True,False,643.6698549597855
4,18,False,False,False,False,False,False,False,False,True,False,False,5375.3696973190345
4,18,False,False,False,False,False,False,False,True,False,False,False,299.4825780160858
4,18,False,False,False,False,False,False,True,False,False,False,False,743.6372302949062
4,18,False,False,False,False,False,True,False,False,False,False,False,2035.5788404825737
4,18,False,False,False,False,True,False,False,False,False,False,False,1013.8981941018766
4,18,False,False,False,True,False,False,False,False,False,False,False,996.0288072386059
4,18,False,False,True,False,False,False,False,False,False,False,False,575.9335868632708
4,18,False,True,False,False,False,False,False,False,False,False,False,1613.9917876675604
4,18,True,False,False,False,False,False,False,False,False,False,False,1225.0788924932976
4,19,False,False,False,False,False,False,False,False,False,False,True,1570.1461391534392
4,19,False,False,False,False,False,False,False,False,False,True,False,649.478687037037
4,19,False,False,False,False,False,False,False,False,True,False,False,5346.210722222222
4,19,False,False,False,False,False,False,False,True,False,False,False,304.1940134920635
4,19,False,False,False,False,False,False,True,False,False,False,False,789.2310103174602
4,19,False,False,False,False,False,True,False,False,False,False,False,2116.138608730159
4,19,False,False,False,False,True,False,False,False,False,False,False,1064.2539148148148
4,19,False,False,False,True,False,False,False,False,False,False,False,1038.599921957672
